index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
10231,kerjasama sisternet kemendes pdtt dorong internet dan medsos untuk tingkatkan ekonomi pedesaan ,0,0,0,0,0,0,0,0,0,0,0,0
10232, tak weh aq bukan yg amek kesah pasal kerajaan pesemua ni buat bodo je as long as aq hidup tenang tanpa beban cukop ,0,1,0,0,0,0,0,0,0,0,0,0
10233, umat apaan itu umat onta ya ustad apa nabi bawa2 umat ustad cangkeman ,1,1,0,1,1,0,0,0,0,0,1,0
10234, kalo jilat si jokowi munafik baru boleh cebong pun pada mingkem ,1,1,1,0,0,0,0,0,1,1,0,0
10235,tolak hoax dan ingin pilkada kota kediri damai ,0,0,0,0,0,0,0,0,0,0,0,0
10236,blokir cina telegram diblokir krn jokowi tuduh digunakan teroris sabu asal cina apa cina kita usir saja sesuai dgn cara berpikir rezim ,1,0,0,1,0,1,0,0,0,0,1,0
10237, duch duch tuti sepertinya kunti sudah tidak tahan dengan tuti ,0,0,0,0,0,0,0,0,0,0,0,0
10238,gimana cara ngingetin diri sendiri kalo mau ke indomarttt bawa tas sendiri supaya ga usah nambah2 sampah plastik di rumah xf0 x9f x98 xac ,0,0,0,0,0,0,0,0,0,0,0,0
10239,memfitnah jendral memfitnah prabowo menyudutkan umat islam situ pki ya url,1,0,1,0,0,1,0,0,0,1,0,0
10240, enak tuh ngentot sama straight ,0,1,0,0,0,0,0,0,0,0,0,0
10241,baca berita ormas yang mau ngelaporin pembacaan puisi oleh ganjar pranowo karena dianggap menistakan agama tapi ga jadi karena baru tahu itu ciptaannya gus mus malah bikin keinget nonton final aff 2010 ,0,0,0,0,0,0,0,0,0,0,0,0
10242,aku sih berharap para cebong itu demo dan melaporkan atas dugaan penistaan agama mereka biar dunia meliat gerombolan org2 dungu yg slama ini bersembunyi didumay dan diketiak penguasa surambray,1,1,0,1,0,0,0,0,1,0,1,0
10243, pakai memek hua hahaha ,0,1,0,0,0,0,0,0,0,0,0,0
10244, corong congor cebong nbiadab ,1,1,0,1,0,0,0,0,1,0,1,0
10245,pdip sebut puan maharani jadi prioritas cawapres waaaaaw jdi cawapres jokowi jokowipuan keren sip aq setuju bangat biar 2019gantipresiden bisa nyata ok lah kalo begitu keren viva,1,0,0,1,0,0,0,0,1,0,1,0
10246, apaan si anjir receh bgt gua ,0,1,0,0,0,0,0,0,0,0,0,0
10247,fiksi atau fakta ,0,0,0,0,0,0,0,0,0,0,0,0
10248, asw gua ketawa ,0,1,0,0,0,0,0,0,0,0,0,0
10249,teramat byk alasan untuk saling menghimpit itu penguasaan materi berselubung agama nasionalisme ideologi partai politik warna kulit dada kita sesak oleh asap bom mata kita terhalangi oleh pekat debu pandangan terbentur oleh kaca dan tembok kita,0,0,0,0,0,0,0,0,0,0,0,0
10250,jimin ngasih link dasar maho njin sueeeee lo ngeshare apaaan lo kata gue mau sama dia idih ogaaaah nrm gue masih doyan cewek buruan apussssssssssssss ,1,1,1,0,0,0,0,1,0,1,0,0
10251,teman ahok emank tai apalagi pemimpinnya kek babi ,1,1,0,1,0,0,0,0,1,0,1,0
10252, cebong mana ngerti koplak koplak ,1,1,0,1,0,0,0,0,1,0,1,0
10253,di hadapan ulama rommy jelaskan alasan ppp dukung jokowi ,0,0,0,0,0,0,0,0,0,0,0,0
10254, gubernurzamannow gusipulputi2 ganjaryasin1 djarotsihar2 hasananton2 kosterace1 nurdinsudirman3 karolingidot2 keanekaragaman budaya suku agama itulah sesungguhnya kekayaan kita tutur djarot di hadapan peserta rakercabsu ,0,0,0,0,0,0,0,0,0,0,0,0
10255, mirip seperti hoax pokemon go aku yahudi ,0,0,0,0,0,0,0,0,0,0,0,0
10256, nah lho gw sih bodo amat mo jungkir balik kek bodo amat harus instropeksi diri dan mawas diri apa dan kenapa t xe2 x80 xa6 ,0,1,0,0,0,0,0,0,0,0,0,0
10257, saksinya saksi bisu ,0,0,0,0,0,0,0,0,0,0,0,0
10258, apaandah lu goblog ,1,1,1,0,0,0,0,0,1,1,0,0
10259,tweet mijoo yang rt mayan juga wkwkwk emang edan si mbanya ,0,1,0,0,0,0,0,0,0,0,0,0
10260, hai goblok apa kabar kmrn admin blg di turki lebih baik disana bayi baru lahir dibebankan utang 3 5x lbh parah dr indo gw kasi tau ya solvability utang kita jauh lbh baik dr ratusan negara lain lo kuliah eko,1,1,0,1,0,0,0,0,1,0,1,0
10261,lengkap sudah julukan untuk kpk mulai dari antek yahudi sampai komunis hahaha bubarkan semen padang fc ,1,0,0,1,0,0,0,0,1,0,0,1
10262, kompedium ajaran sosial gereja juga masih oke sampai sekarang mbak cuman yang beginian gak dapet prioritas di sekolah katolik ,0,0,0,0,0,0,0,0,0,0,0,0
10263,sejahtera lahir dicapai dgn kemakmuran nsejahtera bathin dicapai dgn keadilan n nusaha2 utk mencapai kemakmuran sudah dilakukan oleh rezim skrg mis npbangunan infrastruktur npbrantasan ilegal fishing nbbm 1 harga nfreeport ndll nkita apresiasi itu n ,0,0,0,0,0,0,0,0,0,0,0,0
10264, semua pernyataan kau itu sampah dasar sontoloyo ,1,1,1,0,0,0,0,0,1,1,0,0
10265,tetes embun terakhir menjadi saksi akulah perindu yang selalu menyebut namamu dalam bisu ,0,0,0,0,0,0,0,0,0,0,0,0
10266, aku belajar bahasa asing ,0,0,0,0,0,0,0,0,0,0,0,0
10267, suda suda kamu ga perlu minta maaf aku suda memaafkan dan memaklumi sifat burik mu lt 3 n nsenpai teriak senpai ,0,1,0,0,0,0,0,0,0,0,0,0
10268, kesalahan beliau adalah tak bisa dibeli rezim ,0,0,0,0,0,0,0,0,0,0,0,0
10269,wah kelas berat nih beruntung jakarta punya gubernur yang keren gini ga pake amarah dan marah2 dalam bekerja tapi memakai arah dan sumingrah dalam menata dan membangun jakarta ,0,0,0,0,0,0,0,0,0,0,0,0
10270, buaya darat apa buaya air ,0,0,0,0,0,0,0,0,0,0,0,0
10271, dia orang to rumongso ku ke te alias monyet ,1,1,1,0,0,0,0,0,1,1,0,0
10272, jokowi gak pernah salah bahkan harga telur naikpun ayamnya yg salah n nudah geleh sama rejim beginian npengen cepet2 2019gantipresiden ,1,0,1,0,0,0,0,0,1,1,0,0
10273,14 seru nih ngobrol sama lu sarap juga kayaknya btw suka sama unamenya bagus ,0,1,0,0,0,0,0,0,0,0,0,0
10274, pki gerwani pemuda rakyat baperki tanda2 mulai nampak bangkit kembali apa harus didiamkan xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x9,0,0,0,0,0,0,0,0,0,0,0,0
10275,aku lagi nyoba banget pakai bahasa ga nyampur2 susah ternyata semakin aku tau banyak kosakata dari berbagai bahasa aku kadang jadi bingung ini tuh apa duh lupa aku pokoknya inilah pakai bahasa asing n nsebut saja kemampuanku mengolah mereka ga,0,0,0,0,0,0,0,0,0,0,0,0
10276,maka ini dpr terbusuk ,1,1,0,1,0,0,0,0,1,0,1,0
10277,8 di satu sisi rata xe2 x80 x93 rata petani hanya miliki kurang dari 2 ha tanah bagaimana bisa produktif sementara korporasi tuan tanah terus mengakuisi ribuan hektar tanah dan terus difasilitasi oleh rejim keadilantanah ,0,0,0,0,0,0,0,0,0,0,0,0
10278,golkar setya novanto setya novanto golkar sekalipun lolos jerat hukum ato di pecat partai tetap golkar adlh cerminan orang itu layaknya suharto,1,0,0,1,0,0,0,0,1,0,1,0
10279, ahahahaha xf0 x9f x98 x82 buaya darat apa buaya sungai ,0,0,0,0,0,0,0,0,0,0,0,0
10280, itu mah jupe nya yg cupu hahaha ,0,1,0,0,0,0,0,0,0,0,0,0
10281, visi misi anies sandi jelas ambisional ingin jadi gubenue sayang mrk suka sara hoax finta,1,0,0,1,0,0,0,0,1,0,1,0
10282,semoga sehat selalu pak presiden jokowi,0,0,0,0,0,0,0,0,0,0,0,0
10283, pagi yg indah seprti memek mu ,0,1,0,0,0,0,0,0,0,0,0,0
10284,itu sebuah reaksi kekecewaan akan tetapi dari kalangan ulama seperti habib rizieq mengintruksikan untuk berhenti membully kh ma ruf amin dari kalangan ulama sudah clear pun analisaku hari ini ulama terpecah ada yg berdiri dijalan kebenaran dan ada jug,0,0,0,0,0,0,0,0,0,0,0,0
10285, ambang batas capres dimasalahkan skr krn hal ini membuat langkah2 politik oposisi tdk diuntungkan mayoritas partai yg tdk tertarik lg dgn figur prabowo membuat gerakan tagar ganti presiden menjadi satu2nya gerakan yg ditawarkan ,0,0,0,0,0,0,0,0,0,0,0,0
10286, kan janji pak dhe yg d tepati adalah 10jt lapangan kerja tapi bukan untuk rakyat tapi untuk tka cina ,1,0,1,0,0,1,0,0,0,1,0,0
10287, aku tak tahu bahasa indon but sialan kok masih berkata kata lu bajingan url,1,1,1,0,0,0,0,0,1,1,0,0
10288, sby lebih byk utangnya tp gak menghasilkan apa apa kalo jokowi utang kan karna mertua dan presiden 10 thn,1,0,1,0,0,0,0,0,1,1,0,0
10289,kalo kita beda kartu gsm itu gak masalah asalkan nantinya nama kita berdua ada di kartu keluarga yang sama ,0,0,0,0,0,0,0,0,0,0,0,0
10290,ini apaan pada ngomongin antek ,0,0,0,0,0,0,0,0,0,0,0,0
10291, malu maluin gerindra punya admin spt ini ,1,0,1,0,0,0,0,0,1,1,0,0
10292, tolong di retweet ini karena yg selain islam nusantara adalah radikal inginnya sih indonesia ini hanya ada islam nusantara dan agama lain hindu budha kristen ahmadiyah dll ,0,0,0,0,0,0,0,0,0,0,0,0
10293, gue aja gatau bom yang mana nukanya hahahahaha ,0,0,0,0,0,0,0,0,0,0,0,0
10294,kebebasan bersuara dan media haruslah berasaskan tiga perkara iaiu berteraskan tanggungjawab kebenaran dan mengikut tafsiran citra serta budaya tempatan bukan acuan barat pm najib,0,0,0,0,0,0,0,0,0,0,0,0
10295,katekismus gereja katolik tidak melarang miras secara lantang tapi menentang perbudakan yang bisa disebabkan oleh miras n nbeberapa ayat menyatakan anggur secara positif pengkotbah mazmur dan amos seperti minumlah anggur dengan hati yang senang da,0,0,0,0,0,0,0,0,0,0,0,0
10296, tukang hoax mo basmi hoax sama dengan bunuh diri donk ,1,0,1,0,0,0,0,0,1,1,0,0
10297, pusing w uda 2 x lihat in anak orang eek xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 ,0,0,0,0,0,0,0,0,0,0,0,0
10298, buaya apa nih buaya muara buaya darat apa siluman buaya ,0,0,0,0,0,0,0,0,0,0,0,0
10299,gue bukan org yg religius tp suka miris aja liat org yg ngakunya religius tp masih sering ngelive di instagram facebook waktu lagi ibadah berlangsung mending kita sama sama duduk diluar minum bir sambil cerita kotor itu lebih terlihat jujur dan tdk mu,0,0,0,0,0,0,0,0,0,0,0,0
10300,siapa yang kunyuk mas hehe url,0,1,0,0,0,0,0,0,0,0,0,0
10301, mencret hyung ,0,0,0,0,0,0,0,0,0,0,0,0
10302,bubarkan partai gaduh partai burung pipit dan partai sapi jualan agama,1,0,0,1,0,0,0,0,1,0,0,1
10303, bubarkan dpr useless,1,0,0,1,0,0,0,0,1,0,0,1
10304,semakan peningkatan kali keempat terhadap kdnk malaysia oleh bank dunia adalah petanda jelas bahawa kerajaan barisan nasional menguruskan ekonomi dengan baik kata datuk seri najib tun razak bersamabn hebatkannegaraku jombn hiduprakyat manifestobn,0,0,0,0,0,0,0,0,0,0,0,0
10305, bubarkan kpk busuk,1,1,0,1,0,0,0,0,1,0,0,1
10306, jk jokowi mundur lebih jantan ,1,0,1,0,0,0,0,0,1,1,0,0
10307, sandiaga diduga kampanyekan sudirman ida di masjid solo ini kata kpu url url xe2 x80 xa6 ,0,0,0,0,0,0,0,0,0,0,0,0
10308, gak krungu bocoran aseng milan arep rekrut pemain argentina ta mbah emanuel de porras xf0 x9f x98 x82 xf0 x9f x98 x82 ,0,0,0,0,0,0,0,0,0,0,0,0
10309, kadang jijik kita pernah alay dm2an tapi gimana atuh da perjalanan hidup wkwkw ,0,0,0,0,0,0,0,0,0,0,0,0
10310, pak penyesatan yg dilakukan pbnu tampaknya demi kebaikan padahal menyembunyikan jahat islam,1,1,0,1,1,0,0,0,0,0,1,0
10311, ini bukan tentang mayoritas atau minoritas tapi masalah konsep sependek pengetahuan saya tdk ada perintah dlm kitab suci kristen budha hindu yg melarang memilih pemimpin atau teman atau pegawai diluar agama mereka ,0,0,0,0,0,0,0,0,0,0,0,0
10312, dasar onta pulang aja loe ke arab sana ,1,1,1,0,0,0,0,0,1,1,0,0
10313, ga sipit udah gede itu kak ,0,0,0,0,0,0,0,0,0,0,0,0
10314,url lt pacar lesbi xxx porn bokep ,0,1,0,0,0,0,0,0,0,0,0,0
10315, raja ampat dan papua khususnya bagian barat banyak sekali orang maluku jd budaya jg dibawa pembangunan dan penyebaran agama kristen di papua setau saya ikut dipengaruhi orang maluku ambon karena kami dekat dengan orang bel,0,0,0,0,0,0,0,0,0,0,0,0
10316, daripada jilat pantat rijik kaya elu ,1,1,1,0,0,0,0,0,1,1,0,0
10317,sepakat dgn argumen ini pemerintah jkw terkesan hanya fokus pada pembangunan infrastruktur amp mengesampingkan kesejahteraan rakyat sendiri tenaga kerja asing membanjiri sektor2 yg mestinya diisi wni rakyat nganggur 2019gantipresid,1,0,1,0,0,0,0,0,1,1,0,0
10318, memang sengaja melihat hasil pilkada dki yg memuaskan bagi mereka ,0,0,0,0,0,0,0,0,0,0,0,0
10319,hayoo jokower yg pernah ngetwit bantuan sembako itu duit pribadi jkw buru2 lah hapus twit ,0,0,0,0,0,0,0,0,0,0,0,0
10320, pribumi harus tolak etnis cina jadi pemimpin di indonesia jgn di adu dgn pancasila atau bhineka ,1,0,0,1,0,1,0,0,0,0,0,1
10321, lo tahu kafir itu apa ,0,0,0,0,0,0,0,0,0,0,0,0
10322, xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 dr kmrn sdh terbagak liat kebodohan km kok panas gmn sdh di blg klo berkata keadaan sendiri itu pd org lain di ulang dungu btl cebong ini xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x,1,1,1,0,0,0,0,0,1,1,0,0
10323,survey dimanakah gereja katolik terdekat dari desa gw ini gw lakukan tdk lama setelah tahu gw ditempatin di desa mana which is 2 bulan lalu 2 bulan setelahnya which is hari ini 2 temen gue itu akhirnya presentasi kondisi desa yg mereka liat kmrn ,0,0,0,0,0,0,0,0,0,0,0,0
10324, encan xf0 x9f x98 xa1 xf0 x9f x98 xa1 xf0 x9f x98 xa1 n neh lu tau ga orgil yang dirumah gue itu kemaren kan gue nyapu tuh pas uda sampe teras gue liat dia lagi buka celana megangin titit xf0 x9f x98 xa2 xf0 x9f x98 xa2 xf0 x9f x98 xa2 xf0 x9,0,1,0,0,0,0,0,0,0,0,0,0
10325,selamat hari minggu pki sdh tamat sdh hancur awasi gerakan hti klompotan mahluk kaki dua yg di larang di muka bumi indonesia,1,0,0,1,1,1,0,0,0,0,1,0
10326, jentel aja mundur dr jabatan trus keluar dr partai itu baru ksatria ,1,0,1,0,0,0,0,0,1,1,0,0
10327, teteeeppp ujungnya nyalahin pemerintah ckckckck pdhl nyangkutnya di dpr 2thn lebih cb klo gk bnyak msyarakat yg teriak paling jg bapak adem ayem ,0,0,0,0,0,0,0,0,0,0,0,0
10328,gua udah modar ,0,1,0,0,0,0,0,0,0,0,0,0
10329, admin ini emang kebangetan tolol kemarin kemarin dana bantuan dari kemendes diakuin kerja nyata partai gerindra kan guoblog ,1,1,0,1,0,0,0,0,1,0,1,0
10330, banyak yang tidak tau dan mengabaikan rpjmn dan kenapa banyak proyek dimasukkan ke psn padahal 2 hal itu yang menyebabkan banyak proyek bisa diselesaikan dgn cepat ,0,0,0,0,0,0,0,0,0,0,0,0
10331, bikin resah tl saja si monyet kafir ,1,1,1,0,1,0,0,0,0,1,0,0
10332,lengserkan jokowi di bawah kekuasaan china komunis,1,0,1,0,0,1,0,0,0,0,0,1
10333,bini gue kinclong bener kaya gigi spidermen ,0,0,0,0,0,0,0,0,0,0,0,0
10334, ikut share sekolah anakku sekolah katholik yg ngajar suster teman sekelasnya ada yg muslim kristen budha hindu konghu chu selama ini masih adem ayem saja ,0,0,0,0,0,0,0,0,0,0,0,0
10335, presiden polling menang mimpi dan onani ,1,1,1,0,0,0,0,1,0,1,0,0
10336,pikiranku terus dibaca amp digiring silit ireng dobol ijo ,0,1,0,0,0,0,0,0,0,0,0,0
10337, maaf saya bukan nya gila hormat di sini tapi tolong yg line nya lebih muda apakah bisa berbicara lebih sopan jangan asal xe2 x80 xa6 ,0,0,0,0,0,0,0,0,0,0,0,0
10338, yang suka pencitraan dulu laris sekarang akan ada piala citra versi kecebong sekolam nartinya para pencari makan dan hidup dari hasil penjilatan kepada master kecebong ntidak peduli walaupun master cebong goblok sekolam ,1,1,0,1,0,0,0,0,1,0,1,0
10339, aku yang jadi presiden mah aku jamin negara pasti berantakan,0,0,0,0,0,0,0,0,0,0,0,0
10340,pdi perjuangan targetkan agk ya menang 80 persen di tidore apa strateginya agkya malukuutara agkya3,0,0,0,0,0,0,0,0,0,0,0,0
10341,yah sekian pandangan awam dari saya wkwwk sekali lg ini cuman pandangan awam gaada riset riset tai kuching apalah itu have a good day ,0,0,0,0,0,0,0,0,0,0,0,0
10342, pantasan di pecat dr menteri data2 aj ngawur dan memkasakan betul hahaha ahokpastitumbang paslon3 pilgubdki,1,0,1,0,0,0,0,0,1,1,0,0
10343, xe2 x80 x9cpengetahuan tidak dapat menggatikan persahabatan aku lebih suka jadi orang idiot daripada harus kehilanganmu spongebob xe2 x80 x9d xe2 x80 x94 patrick ,0,0,0,0,0,0,0,0,0,0,0,0
10344, aktivis 65 anak buah eks pki dan gerwani ,0,0,0,0,0,0,0,0,0,0,0,0
10345,kak kak kak kak pd manggil kak semua kyk lg ngeladeni adek2 imut culun di bawah umur males ahh ,0,1,0,0,0,0,0,0,0,0,0,0
10346, tepay sekali diberangus oleh uu md3 ,0,0,0,0,0,0,0,0,0,0,0,0
10347, kalau cuma cari suara cukup bangun jawa tapi presiden jokowi itu seorang negarawan yang ingin membangun konektivitas di daerah terisolir ,0,0,0,0,0,0,0,0,0,0,0,0
10348, edan edan npokoknya 2019gantipresiden ndan usir china china keparat gak tau malu ,1,1,0,1,0,1,0,0,0,0,1,0
10349,sebut rakyat susah jadi kuli saja tidak bisa pernyataan prabowo subianto dikritik keras netizen calon presidenabadi,1,0,1,0,0,0,0,0,1,1,0,0
10350,presiden trump as korut adakan pembicaraan langsung tingkat tinggi,0,0,0,0,0,0,0,0,0,0,0,0
10351, dan perangilah mereka supaya jangan ada fitnah dan supaya agama itu semata untuk alloh jika ,0,0,0,0,0,0,0,0,0,0,0,0
10352, tapi aturan negara kita nggak seharusnya menganut aturan salah satu agama karena seperti yang lo bilang negara kita negara beragama bukan negara agama lagian sender nggak nyinggung ateis kok lo jadi bawa bawa mereka ,0,0,0,0,0,0,0,0,0,0,0,0
10353, di bagian barat byk pemimpin keceh nan mempesona tp br kali ini cinta setengah hidup dgn presiden krn hatinya kinerjanya amp ketulusannya sepaket gak pk diskon jokowi2periode ,0,0,0,0,0,0,0,0,0,0,0,0
10354, siapa yg salah coba kl begini ya saracen plus buni yani la wong y tegas gubernur sm direktur rs kan cuma ahok ,1,0,1,0,0,0,0,0,1,1,0,0
10355,alhamdulillah rapat family perdana bani nafisah berjalan dengan khidmat ,0,0,0,0,0,0,0,0,0,0,0,0
10356, pemuka agama yahudi ra oleh nyambi po ,0,0,0,0,0,0,0,0,0,0,0,0
10357, kan cuma lemparin mercon bukan bom ,0,0,0,0,0,0,0,0,0,0,0,0
10358,gila apaan coba faedahnya ngeroyok orang gara gara bikin meme dan yang jadi bahan meme juga ga ada hubungannya ama yang ngeroyok n nboro boro anggota keluarga kenal aja kagak lo kntl bgst gobloooooooo ,1,1,1,0,0,0,0,1,0,1,0,0
10359,kalau saya jd ketua golkar setya novanto sdh saya pecat krn bikin malu partai ,1,0,1,0,0,0,0,0,1,1,0,0
10360, disana teriak aseng aseng juga ga ya ,0,0,0,0,0,0,0,0,0,0,0,0
10361, wkwkwk masalahnya gue ga kepikiran si mau dpr qn segitu ya lagian kalu ada pasti bagi2 yg membutuhkan dulu ga tega juga ,0,0,0,0,0,0,0,0,0,0,0,0
10362,muncul jg pki berbulu monyet url,1,1,0,1,0,1,0,0,0,0,1,0
10363,akbar tandjung dapat kabar ketum golkar sudah ditentukan pihak luar,0,0,0,0,0,0,0,0,0,0,0,0
10364,rezim yg seolah sederhana merakyat dan suka pd kritik koreksi dri rakyat di opinikan terus menerus oleh media pro diktator,1,0,1,0,0,0,0,0,1,1,0,0
10365,sekarang kalau ke mall diperiksa barang ya ya gapapa mengantisipasi kasus bom kemarin ,0,0,0,0,0,0,0,0,0,0,0,0
10366, setuju dibatalin lah wong ustad ngomongnya jancuk matamu kasar dan kotor apa yg mau diambil ilmunya lanjut mas permadi arya xf0 x9f x91 x8d xf0 x9f x91 x8d ,0,1,0,0,0,0,0,0,0,0,0,0
10367, tdk mengandung alkohol aman untuk anak amp untuk bayi pun aloclair plus ini tetap bisa digunakan finger off kemasannya tdk bersentuhan langsung dgn luka terbuat dari lidah buaya amp ekstrak kayu manis yg membuat rasa menjadi enak nyaman tid,0,0,0,0,0,0,0,0,0,0,0,0
10368, itulah yang dimanfaatkan sama akun2 anonim geje kaya conan sinting dll bahkan pendukung dpp sampe ga bisa membedakan mana loyalis fh dan am pada waktu yang berbeda semakin lama akan semakin rumit kalo ga mencoba memetakan konflik dengan baik ,0,0,0,0,0,0,0,0,0,0,0,0
10369,selamat hari kartini 2018 perempuan hebat untuk indonesia maju jkw,0,0,0,0,0,0,0,0,0,0,0,0
10370,di grup wa kantor ad yg posting bude sumiyati di ig story temen jg jadi notice kan apaan sih ini trus kepo liat profilnya anjir koplak ,0,1,0,0,0,0,0,0,0,0,0,0
10371, tantegirang lagi asik ngentot sama brondong kontolbrondong memek chubby tante sampe basah achhh enk bgt di sodok kont xe2 x80 xa6 ,0,1,0,0,0,0,0,0,0,0,0,0
10372, apa gw hrs nulis jaemin x gladys lagi adhkslapwje bener bener udah sinting ,0,1,0,0,0,0,0,0,0,0,0,0
10373, panasbung langganan ,0,0,0,0,0,0,0,0,0,0,0,0
10374,orang punya saksi anjing dikasus babi tolol url,1,1,1,0,0,0,0,0,1,1,0,0
10375,noob ah tidur awal alamak ,0,0,0,0,0,0,0,0,0,0,0,0
10376,aliran sesat dipantau aliran sangat sesat sejak 1995 utang mengatakan mui telah memantau 300 aliran sesat,0,0,0,0,0,0,0,0,0,0,0,0
10377, gue rakyat indonesia sukarela memberantas cebong komunis ,1,1,0,1,0,1,0,0,0,0,0,1
10378, senang melihat mereka yg dulu membela ahok saat menista alquran kini seakan memiliki ghirah agama tetapi seharusnya mereka mendahului dengan bertobat telah pernah sesat membela penista agama sebab kalau tidak itu hanya,1,0,0,1,1,0,0,0,0,0,1,0
10379, ini adalah salah satu contoh iblis berwajah manusia ,1,1,1,0,0,0,0,0,1,1,0,0
10380, sore kak saiful boleh di restart dulu modem sama stb nya ya soalnya mimin cek jaringannya terkoneksi cuma sedikit melambat ditunggu kabar baiknya thx ardil ,0,0,0,0,0,0,0,0,0,0,0,0
10381,anda yg mencatut islam kang aqil bukan isis kejahatannya menipu muhammad bejad dijual nabi,1,1,0,1,1,0,0,0,0,0,1,0
10382,usir dubes myanmar pelidung teroris budha saverohingya,1,0,0,1,1,1,0,0,0,0,0,1
10383, enak lho dapet beasiswa aseng lo gak mau ,0,0,0,0,0,0,0,0,0,0,0,0
10384,new post dodi reza ajak ciptakan pilkada bersih di sumsel,0,0,0,0,0,0,0,0,0,0,0,0
10385,ingin mencaci maki yang bilang boyband tahun 90 an itu ampas emosi kalo ada yang bilang begitu lol n nkarena boyband tahun 90 an itu segalanya xf0 x9f x98 xad khususnya westlife xf0 x9f x98 xad ,0,0,0,0,0,0,0,0,0,0,0,0
10386, arthur memasang wajah terkejut gadis asing itu tiba tiba memarahinya tentu saja karena ditabok olehnya n n xe3 x85 xa4 xe3 x85 xa4 xe3 x85 xa4 maaf nona tadi ada nyamuk berbahaya yang terbang di sekitar wajahmu apa kau baik baik saja ,0,0,0,0,0,0,0,0,0,0,0,0
10387, dasar buaya ,1,1,1,0,0,0,0,0,1,1,0,0
10388, ganti presiden semua tka cina pulangin ke dataran cina pakai getek ,1,0,0,1,0,1,0,0,0,0,0,1
